SKU,DateKey,CustomerKey,ShippingKey,SupplierKey,InspectionKey,ProductsSold,RevenueGenerated,StockLevels,OrderQuantities,LeadTimes,ShippingTimes,ShippingCosts,ManufacturingLeadtime,ManufacturingCosts,DefectRates,ProductionVolumes,Costs,TransactionDate,PlannedShipDate,ActualShipDate,DeliveryStatus,UnitSalesPrice,UnitCOGS,UnfulfilledQty,StockoutFlag ,StockoutRate_PCT,StockoutRiskLevel,ForecastedSales,ActualSales,ForecastAccuracy
SKU60,1127,2,4,61,2,22,513.18,61,19,27,8,4.38,24,87.21,2.85,929,430.17,2/1/2024 0:00,2/15/2024 0:00,2/8/2024 0:00,Early,14.44,3.69,0,0,0.00,No Risk,19,22,0.84
SKU60,1156,2,4,61,2,21,489.86,86,27,27,8,4.38,24,87.21,2.85,929,430.17,3/1/2024 0:00,3/15/2024 0:00,3/8/2024 0:00,Early,14.44,4.28,0,0,0.00,No Risk,27,21,0.78
SKU60,1187,2,4,61,2,23,536.51,107,89,27,8,4.38,24,87.21,2.85,929,430.17,4/1/2024 0:00,4/15/2024 0:00,4/8/2024 0:00,Early,14.44,5.09,0,0,0.00,No Risk,89,23,0.26
SKU60,1217,2,4,61,2,19,443.2,124,58,27,8,4.38,24,87.21,2.85,929,430.17,5/1/2024 0:00,5/15/2024 0:00,5/8/2024 0:00,Early,14.44,3.73,0,0,0.00,No Risk,58,19,0.33
SKU60,1248,2,4,61,2,15,349.9,78,80,27,8,4.38,24,87.21,2.85,929,430.17,6/1/2024 0:00,6/15/2024 0:00,6/8/2024 0:00,Early,14.44,4.22,2,1,2.50,Low,80,15,0.19
SKU60,1278,2,4,61,2,17,396.55,124,39,27,8,4.38,24,87.21,2.85,929,430.17,7/1/2024 0:00,7/15/2024 0:00,7/8/2024 0:00,Early,14.44,8.23,0,0,0.00,No Risk,39,17,0.44
SKU60,1309,2,4,61,2,15,349.9,60,28,27,8,4.38,24,87.21,2.85,929,430.17,8/1/2024 0:00,8/15/2024 0:00,8/8/2024 0:00,Early,14.44,11.88,0,0,0.00,No Risk,28,15,0.54
SKU60,1340,2,4,61,2,14,326.57,25,64,27,8,4.38,24,87.21,2.85,929,430.17,9/1/2024 0:00,9/15/2024 0:00,9/8/2024 0:00,Early,14.44,5.09,39,1,60.94,High,64,14,0.22
SKU60,1370,2,4,61,2,16,373.22,56,69,27,8,4.38,24,87.21,2.85,929,430.17,10/1/2024 0:00,10/15/2024 0:00,10/8/2024 0:00,Early,14.44,10.69,13,1,18.84,Low,69,16,0.23
SKU60,1401,2,4,61,2,17,396.55,131,96,27,8,4.38,24,87.21,2.85,929,430.17,11/1/2024 0:00,11/15/2024 0:00,11/8/2024 0:00,Early,14.44,5.17,0,0,0.00,No Risk,96,17,0.18
SKU60,1431,2,4,61,2,27,629.82,41,81,27,8,4.38,24,87.21,2.85,929,430.17,12/1/2024 0:00,12/15/2024 0:00,12/8/2024 0:00,Early,14.44,3.49,40,1,49.38,Medium,81,27,0.33
SKU60,1462,2,4,61,2,21,489.86,21,90,27,8,4.38,24,87.21,2.85,929,430.17,1/1/2025 0:00,1/15/2025 0:00,1/8/2025 0:00,Early,14.44,12.83,69,1,76.67,Critical,90,21,0.23
SKU60,1493,2,4,61,2,18,419.88,138,30,27,8,4.38,24,87.21,2.85,929,430.17,2/1/2025 0:00,2/15/2025 0:00,2/8/2025 0:00,Early,14.44,8.67,0,0,0.00,No Risk,30,18,0.60
SKU60,1521,2,4,61,2,22,513.18,89,35,27,8,4.38,24,87.21,2.85,929,430.17,3/1/2025 0:00,3/15/2025 0:00,3/8/2025 0:00,Early,14.44,24.68,0,0,0.00,No Risk,35,22,0.63
SKU61,1,3,20,62,2,17,1000.47,57,37,23,7,9.03,12,78.7,4.37,480,164.37,1/1/2021 0:00,1/12/2021 0:00,1/10/2021 0:00,Early,18.47,6.27,0,0,0.00,No Risk,37,17,0.46
SKU61,32,3,20,62,2,13,765.07,6,48,23,7,9.03,12,78.7,4.37,480,164.37,2/1/2021 0:00,2/12/2021 0:00,2/10/2021 0:00,Early,18.47,2.2,42,1,87.50,Critical,48,13,0.27
SKU61,60,3,20,62,2,20,1177.02,135,42,23,7,9.03,12,78.7,4.37,480,164.37,3/1/2021 0:00,3/12/2021 0:00,3/10/2021 0:00,Early,18.47,2.97,0,0,0.00,No Risk,42,20,0.48
SKU61,91,3,20,62,2,16,941.62,50,49,23,7,9.03,12,78.7,4.37,480,164.37,4/1/2021 0:00,4/12/2021 0:00,4/10/2021 0:00,Early,18.47,2.14,0,0,0.00,No Risk,49,16,0.33
SKU61,121,3,20,62,2,18,1059.32,89,92,23,7,9.03,12,78.7,4.37,480,164.37,5/1/2021 0:00,5/12/2021 0:00,5/10/2021 0:00,Early,18.47,2.23,3,1,3.26,Low,92,18,0.20
SKU61,152,3,20,62,2,18,1059.32,107,38,23,7,9.03,12,78.7,4.37,480,164.37,6/1/2021 0:00,6/12/2021 0:00,6/10/2021 0:00,Early,18.47,6.27,0,0,0.00,No Risk,38,18,0.47
SKU61,182,3,20,62,2,27,1588.98,8,29,23,7,9.03,12,78.7,4.37,480,164.37,7/1/2021 0:00,7/12/2021 0:00,7/10/2021 0:00,Early,18.47,6.27,21,1,72.41,High,29,27,0.93
SKU61,213,3,20,62,2,19,1118.17,37,29,23,7,9.03,12,78.7,4.37,480,164.37,8/1/2021 0:00,8/12/2021 0:00,8/10/2021 0:00,Early,18.47,2.6,0,0,0.00,No Risk,29,19,0.66
SKU61,244,3,20,62,2,26,1530.13,110,83,23,7,9.03,12,78.7,4.37,480,164.37,9/1/2021 0:00,9/12/2021 0:00,9/10/2021 0:00,Early,18.47,5.29,0,0,0.00,No Risk,83,26,0.31
SKU61,274,3,20,62,2,29,1706.68,12,21,23,7,9.03,12,78.7,4.37,480,164.37,10/1/2021 0:00,10/12/2021 0:00,10/10/2021 0:00,Early,18.47,3.85,9,1,42.86,Medium,21,29,0.62
SKU61,305,3,20,62,2,18,1059.32,6,34,23,7,9.03,12,78.7,4.37,480,164.37,11/1/2021 0:00,11/12/2021 0:00,11/10/2021 0:00,Early,18.47,11.28,28,1,82.35,Critical,34,18,0.53
SKU61,335,3,20,62,2,21,1235.88,138,34,23,7,9.03,12,78.7,4.37,480,164.37,12/1/2021 0:00,12/12/2021 0:00,12/10/2021 0:00,Early,18.47,4.84,0,0,0.00,No Risk,34,21,0.62
SKU61,366,3,20,62,2,19,1118.17,66,13,23,7,9.03,12,78.7,4.37,480,164.37,1/1/2022 0:00,1/12/2022 0:00,1/10/2022 0:00,Early,18.47,1.8,0,0,0.00,No Risk,13,19,0.54
SKU61,397,3,20,62,2,23,1353.58,40,13,23,7,9.03,12,78.7,4.37,480,164.37,2/1/2022 0:00,2/12/2022 0:00,2/10/2022 0:00,Early,18.47,2.42,0,0,0.00,No Risk,13,23,0.23
SKU61,425,3,20,62,2,29,1706.68,15,18,23,7,9.03,12,78.7,4.37,480,164.37,3/1/2022 0:00,3/12/2022 0:00,3/10/2022 0:00,Early,18.47,1.75,3,1,16.67,Low,18,29,0.39
SKU61,456,3,20,62,2,16,941.62,43,24,23,7,9.03,12,78.7,4.37,480,164.37,4/1/2022 0:00,4/12/2022 0:00,4/10/2022 0:00,Early,18.47,7.05,0,0,0.00,No Risk,24,16,0.67
SKU61,486,3,20,62,2,8,470.81,49,35,23,7,9.03,12,78.7,4.37,480,164.37,5/1/2022 0:00,5/12/2022 0:00,5/10/2022 0:00,Early,18.47,4.13,0,0,0.00,No Risk,35,8,0.23
SKU61,517,3,20,62,2,14,823.92,133,88,23,7,9.03,12,78.7,4.37,480,164.37,6/1/2022 0:00,6/12/2022 0:00,6/10/2022 0:00,Early,18.47,8.06,0,0,0.00,No Risk,88,14,0.16
SKU61,547,3,20,62,2,16,941.62,17,99,23,7,9.03,12,78.7,4.37,480,164.37,7/1/2022 0:00,7/12/2022 0:00,7/10/2022 0:00,Early,18.47,12.09,82,1,82.83,Critical,99,16,0.16
SKU61,578,3,20,62,2,16,941.62,146,80,23,7,9.03,12,78.7,4.37,480,164.37,8/1/2022 0:00,8/12/2022 0:00,8/10/2022 0:00,Early,18.47,2.32,0,0,0.00,No Risk,80,16,0.20
SKU61,609,3,20,62,2,13,765.07,50,41,23,7,9.03,12,78.7,4.37,480,164.37,9/1/2022 0:00,9/12/2022 0:00,9/10/2022 0:00,Early,18.47,2.12,0,0,0.00,No Risk,41,13,0.32
SKU61,639,3,20,62,2,16,941.62,2,85,23,7,9.03,12,78.7,4.37,480,164.37,10/1/2022 0:00,10/12/2022 0:00,10/10/2022 0:00,Early,18.47,1.78,83,1,97.65,Critical,85,16,0.19
SKU61,670,3,20,62,2,27,1588.98,88,61,23,7,9.03,12,78.7,4.37,480,164.37,11/1/2022 0:00,11/12/2022 0:00,11/10/2022 0:00,Early,18.47,4.7,0,0,0.00,No Risk,61,27,0.44
SKU61,700,3,20,62,2,18,1059.32,53,41,23,7,9.03,12,78.7,4.37,480,164.37,12/1/2022 0:00,12/12/2022 0:00,12/10/2022 0:00,Early,18.47,1.92,0,0,0.00,No Risk,41,18,0.44
SKU61,731,3,20,62,2,19,1118.17,48,18,23,7,9.03,12,78.7,4.37,480,164.37,1/1/2023 0:00,1/12/2023 0:00,1/10/2023 0:00,Early,18.47,3.13,0,0,0.00,No Risk,18,19,0.94
SKU61,762,3,20,62,2,19,1118.17,27,87,23,7,9.03,12,78.7,4.37,480,164.37,2/1/2023 0:00,2/12/2023 0:00,2/10/2023 0:00,Early,18.47,3.85,60,1,68.97,High,87,19,0.22
SKU61,790,3,20,62,2,29,1706.68,37,22,23,7,9.03,12,78.7,4.37,480,164.37,3/1/2023 0:00,3/12/2023 0:00,3/10/2023 0:00,Early,18.47,4.84,0,0,0.00,No Risk,22,29,0.68
SKU61,821,3,20,62,2,21,1235.88,27,65,23,7,9.03,12,78.7,4.37,480,164.37,4/1/2023 0:00,4/12/2023 0:00,4/10/2023 0:00,Early,18.47,5.29,38,1,58.46,High,65,21,0.32
SKU61,851,3,20,62,2,16,941.62,31,53,23,7,9.03,12,78.7,4.37,480,164.37,5/1/2023 0:00,5/12/2023 0:00,5/10/2023 0:00,Early,18.47,7.69,22,1,41.51,Medium,53,16,0.30
SKU61,882,3,20,62,2,16,941.62,40,92,23,7,9.03,12,78.7,4.37,480,164.37,6/1/2023 0:00,6/12/2023 0:00,6/10/2023 0:00,Early,18.47,1.71,52,1,56.52,High,92,16,0.17
SKU61,912,3,20,62,2,15,882.77,35,39,23,7,9.03,12,78.7,4.37,480,164.37,7/1/2023 0:00,7/12/2023 0:00,7/10/2023 0:00,Early,18.47,14.11,4,1,10.26,Low,39,15,0.38
SKU61,943,3,20,62,2,21,1235.88,102,25,23,7,9.03,12,78.7,4.37,480,164.37,8/1/2023 0:00,8/12/2023 0:00,8/10/2023 0:00,Early,18.47,4.45,0,0,0.00,No Risk,25,21,0.84
SKU61,974,3,20,62,2,18,1059.32,35,21,23,7,9.03,12,78.7,4.37,480,164.37,9/1/2023 0:00,9/12/2023 0:00,9/10/2023 0:00,Early,18.47,2.26,0,0,0.00,No Risk,21,18,0.86
SKU61,1004,3,20,62,2,21,1235.88,106,83,23,7,9.03,12,78.7,4.37,480,164.37,10/1/2023 0:00,10/12/2023 0:00,10/10/2023 0:00,Early,18.47,2.32,0,0,0.00,No Risk,83,21,0.25
SKU61,1035,3,20,62,2,11,647.36,125,75,23,7,9.03,12,78.7,4.37,480,164.37,11/1/2023 0:00,11/12/2023 0:00,11/10/2023 0:00,Early,18.47,4.57,0,0,0.00,No Risk,75,11,0.15
SKU61,1065,3,20,62,2,25,1471.28,86,27,23,7,9.03,12,78.7,4.37,480,164.37,12/1/2023 0:00,12/12/2023 0:00,12/10/2023 0:00,Early,18.47,1.76,0,0,0.00,No Risk,27,25,0.93
SKU61,1096,3,20,62,2,25,1471.28,65,22,23,7,9.03,12,78.7,4.37,480,164.37,1/1/2024 0:00,1/12/2024 0:00,1/10/2024 0:00,Early,18.47,3.76,0,0,0.00,No Risk,22,25,0.86
SKU61,1127,3,20,62,2,14,823.92,137,33,23,7,9.03,12,78.7,4.37,480,164.37,2/1/2024 0:00,2/12/2024 0:00,2/10/2024 0:00,Early,18.47,11.28,0,0,0.00,No Risk,33,14,0.42
SKU61,1156,3,20,62,2,17,1000.47,69,21,23,7,9.03,12,78.7,4.37,480,164.37,3/1/2024 0:00,3/12/2024 0:00,3/10/2024 0:00,Early,18.47,8.46,0,0,0.00,No Risk,21,17,0.81
SKU61,1187,3,20,62,2,24,1412.43,78,69,23,7,9.03,12,78.7,4.37,480,164.37,4/1/2024 0:00,4/12/2024 0:00,4/10/2024 0:00,Early,18.47,3.6,0,0,0.00,No Risk,69,24,0.35
SKU61,1217,3,20,62,2,20,1177.02,92,69,23,7,9.03,12,78.7,4.37,480,164.37,5/1/2024 0:00,5/12/2024 0:00,5/10/2024 0:00,Early,18.47,3.94,0,0,0.00,No Risk,69,20,0.29
SKU61,1248,3,20,62,2,19,1118.17,91,95,23,7,9.03,12,78.7,4.37,480,164.37,6/1/2024 0:00,6/12/2024 0:00,6/10/2024 0:00,Early,18.47,1.88,4,1,4.21,Low,95,19,0.20
SKU61,1278,3,20,62,2,14,823.92,21,10,23,7,9.03,12,78.7,4.37,480,164.37,7/1/2024 0:00,7/12/2024 0:00,7/10/2024 0:00,Early,18.47,2.23,0,0,0.00,No Risk,10,14,0.60
SKU61,1309,3,20,62,2,11,647.36,19,52,23,7,9.03,12,78.7,4.37,480,164.37,8/1/2024 0:00,8/12/2024 0:00,8/10/2024 0:00,Early,18.47,3.08,33,1,63.46,High,52,11,0.21
SKU61,1340,3,20,62,2,15,882.77,32,64,23,7,9.03,12,78.7,4.37,480,164.37,9/1/2024 0:00,9/12/2024 0:00,9/10/2024 0:00,Early,18.47,1.78,32,1,50.00,High,64,15,0.23
SKU61,1370,3,20,62,2,18,1059.32,142,49,23,7,9.03,12,78.7,4.37,480,164.37,10/1/2024 0:00,10/12/2024 0:00,10/10/2024 0:00,Early,18.47,4.45,0,0,0.00,No Risk,49,18,0.37
SKU61,1401,3,20,62,2,25,1471.28,134,73,23,7,9.03,12,78.7,4.37,480,164.37,11/1/2024 0:00,11/12/2024 0:00,11/10/2024 0:00,Early,18.47,2.45,0,0,0.00,No Risk,73,25,0.34
SKU61,1431,3,20,62,2,20,1177.02,89,43,23,7,9.03,12,78.7,4.37,480,164.37,12/1/2024 0:00,12/12/2024 0:00,12/10/2024 0:00,Early,18.47,2.69,0,0,0.00,No Risk,43,20,0.47
SKU61,1462,3,20,62,2,22,1294.73,49,43,23,7,9.03,12,78.7,4.37,480,164.37,1/1/2025 0:00,1/12/2025 0:00,1/10/2025 0:00,Early,18.47,2.17,0,0,0.00,No Risk,43,22,0.51
SKU61,1493,3,20,62,2,22,1294.73,9,57,23,7,9.03,12,78.7,4.37,480,164.37,2/1/2025 0:00,2/12/2025 0:00,2/10/2025 0:00,Early,18.47,2.04,48,1,84.21,Critical,57,22,0.39
SKU61,1521,3,20,62,2,21,1235.88,78,42,23,7,9.03,12,78.7,4.37,480,164.37,3/1/2025 0:00,3/12/2025 0:00,3/10/2025 0:00,Early,18.47,2.04,0,0,0.00,No Risk,42,21,0.50
SKU62,1,3,24,63,3,16,231.1,36,77,2,7,7.29,14,21.05,1.87,751,320.85,1/1/2021 0:00,1/29/2021 0:00,1/7/2021 0:00,Early,80.82,7.02,41,1,53.25,High,77,16,0.21
SKU62,32,3,24,63,3,17,245.54,58,39,2,7,7.29,14,21.05,1.87,751,320.85,2/1/2021 0:00,3/1/2021 0:00,2/7/2021 0:00,Early,80.82,3.87,0,0,0.00,No Risk,39,17,0.44
SKU62,60,3,24,63,3,15,216.65,87,93,2,7,7.29,14,21.05,1.87,751,320.85,3/1/2021 0:00,3/29/2021 0:00,3/7/2021 0:00,Early,80.82,8.64,6,1,6.45,Low,93,15,0.16
SKU62,91,3,24,63,3,24,346.64,103,99,2,7,7.29,14,21.05,1.87,751,320.85,4/1/2021 0:00,4/29/2021 0:00,4/7/2021 0:00,Early,80.82,5.91,0,0,0.00,No Risk,99,24,0.24
SKU62,121,3,24,63,3,20,288.87,62,88,2,7,7.29,14,21.05,1.87,751,320.85,5/1/2021 0:00,5/29/2021 0:00,5/7/2021 0:00,Early,80.82,3.66,26,1,29.55,Medium,88,20,0.23
SKU62,152,3,24,63,3,23,332.2,20,80,2,7,7.29,14,21.05,1.87,751,320.85,6/1/2021 0:00,6/29/2021 0:00,6/7/2021 0:00,Early,80.82,8.42,60,1,75.00,Critical,80,23,0.29
SKU62,182,3,24,63,3,17,245.54,103,80,2,7,7.29,14,21.05,1.87,751,320.85,7/1/2021 0:00,7/29/2021 0:00,7/7/2021 0:00,Early,80.82,9.91,0,0,0.00,No Risk,80,17,0.21
SKU62,213,3,24,63,3,21,303.31,78,38,2,7,7.29,14,21.05,1.87,751,320.85,8/1/2021 0:00,8/29/2021 0:00,8/7/2021 0:00,Early,80.82,4.38,0,0,0.00,No Risk,38,21,0.55
SKU62,244,3,24,63,3,17,245.54,36,32,2,7,7.29,14,21.05,1.87,751,320.85,9/1/2021 0:00,9/29/2021 0:00,9/7/2021 0:00,Early,80.82,5.61,0,0,0.00,No Risk,32,17,0.53
SKU62,274,3,24,63,3,14,202.21,44,43,2,7,7.29,14,21.05,1.87,751,320.85,10/1/2021 0:00,10/29/2021 0:00,10/7/2021 0:00,Early,80.82,15.31,0,0,0.00,No Risk,43,14,0.33
SKU62,305,3,24,63,3,19,274.43,141,93,2,7,7.29,14,21.05,1.87,751,320.85,11/1/2021 0:00,11/29/2021 0:00,11/7/2021 0:00,Early,80.82,4.68,0,0,0.00,No Risk,93,19,0.20
SKU62,335,3,24,63,3,26,375.53,42,24,2,7,7.29,14,21.05,1.87,751,320.85,12/1/2021 0:00,12/29/2021 0:00,12/7/2021 0:00,Early,80.82,6.61,0,0,0.00,No Risk,24,26,0.92
SKU62,366,3,24,63,3,20,288.87,115,62,2,7,7.29,14,21.05,1.87,751,320.85,1/1/2022 0:00,1/29/2022 0:00,1/7/2022 0:00,Early,80.82,5.35,0,0,0.00,No Risk,62,20,0.32
SKU62,397,3,24,63,3,22,317.76,84,26,2,7,7.29,14,21.05,1.87,751,320.85,2/1/2022 0:00,3/1/2022 0:00,2/7/2022 0:00,Early,80.82,4.43,0,0,0.00,No Risk,26,22,0.85
SKU62,425,3,24,63,3,14,202.21,83,73,2,7,7.29,14,21.05,1.87,751,320.85,3/1/2022 0:00,3/29/2022 0:00,3/7/2022 0:00,Early,80.82,3.79,0,0,0.00,No Risk,73,14,0.19
SKU62,456,3,24,63,3,22,317.76,2,93,2,7,7.29,14,21.05,1.87,751,320.85,4/1/2022 0:00,4/29/2022 0:00,4/7/2022 0:00,Early,80.82,3.4,91,1,97.85,Critical,93,22,0.24
SKU62,486,3,24,63,3,15,216.65,103,70,2,7,7.29,14,21.05,1.87,751,320.85,5/1/2022 0:00,5/29/2022 0:00,5/7/2022 0:00,Early,80.82,5.18,0,0,0.00,No Risk,70,15,0.21
SKU62,517,3,24,63,3,29,418.86,86,66,2,7,7.29,14,21.05,1.87,751,320.85,6/1/2022 0:00,6/29/2022 0:00,6/7/2022 0:00,Early,80.82,12.03,0,0,0.00,No Risk,66,29,0.44
SKU62,547,3,24,63,3,24,346.64,110,86,2,7,7.29,14,21.05,1.87,751,320.85,7/1/2022 0:00,7/29/2022 0:00,7/7/2022 0:00,Early,80.82,6.13,0,0,0.00,No Risk,86,24,0.28
SKU62,578,3,24,63,3,21,303.31,86,97,2,7,7.29,14,21.05,1.87,751,320.85,8/1/2022 0:00,8/29/2022 0:00,8/7/2022 0:00,Early,80.82,14.04,11,1,11.34,Low,97,21,0.22
SKU62,609,3,24,63,3,17,245.54,90,46,2,7,7.29,14,21.05,1.87,751,320.85,9/1/2022 0:00,9/29/2022 0:00,9/7/2022 0:00,Early,80.82,8.22,0,0,0.00,No Risk,46,17,0.37
SKU62,639,3,24,63,3,20,288.87,34,16,2,7,7.29,14,21.05,1.87,751,320.85,10/1/2022 0:00,10/29/2022 0:00,10/7/2022 0:00,Early,80.82,5.81,0,0,0.00,No Risk,16,20,0.75
SKU62,670,3,24,63,3,18,259.98,95,17,2,7,7.29,14,21.05,1.87,751,320.85,11/1/2022 0:00,11/29/2022 0:00,11/7/2022 0:00,Early,80.82,11.23,0,0,0.00,No Risk,17,18,0.94
SKU62,700,3,24,63,3,18,259.98,85,96,2,7,7.29,14,21.05,1.87,751,320.85,12/1/2022 0:00,12/29/2022 0:00,12/7/2022 0:00,Early,80.82,4.55,11,1,11.46,Low,96,18,0.19
SKU62,731,3,24,63,3,27,389.97,135,87,2,7,7.29,14,21.05,1.87,751,320.85,1/1/2023 0:00,1/29/2023 0:00,1/7/2023 0:00,Early,80.82,4.26,0,0,0.00,No Risk,87,27,0.31
SKU62,762,3,24,63,3,18,259.98,115,77,2,7,7.29,14,21.05,1.87,751,320.85,2/1/2023 0:00,3/1/2023 0:00,2/7/2023 0:00,Early,80.82,9.36,0,0,0.00,No Risk,77,18,0.23
SKU62,790,3,24,63,3,22,317.76,145,30,2,7,7.29,14,21.05,1.87,751,320.85,3/1/2023 0:00,3/29/2023 0:00,3/7/2023 0:00,Early,80.82,10.53,0,0,0.00,No Risk,30,22,0.73
SKU62,821,3,24,63,3,28,404.42,91,70,2,7,7.29,14,21.05,1.87,751,320.85,4/1/2023 0:00,4/29/2023 0:00,4/7/2023 0:00,Early,80.82,6.02,0,0,0.00,No Risk,70,28,0.40
SKU62,851,3,24,63,3,30,433.31,139,83,2,7,7.29,14,21.05,1.87,751,320.85,5/1/2023 0:00,5/29/2023 0:00,5/7/2023 0:00,Early,80.82,16.04,0,0,0.00,No Risk,83,30,0.36
SKU62,882,3,24,63,3,21,303.31,1,95,2,7,7.29,14,21.05,1.87,751,320.85,6/1/2023 0:00,6/29/2023 0:00,6/7/2023 0:00,Early,80.82,3.58,94,1,98.95,Critical,95,21,0.22
SKU62,912,3,24,63,3,27,389.97,123,89,2,7,7.29,14,21.05,1.87,751,320.85,7/1/2023 0:00,7/29/2023 0:00,7/7/2023 0:00,Early,80.82,4.49,0,0,0.00,No Risk,89,27,0.30
SKU62,943,3,24,63,3,22,317.76,3,84,2,7,7.29,14,21.05,1.87,751,320.85,8/1/2023 0:00,8/29/2023 0:00,8/7/2023 0:00,Early,80.82,24.06,81,1,96.43,Critical,84,22,0.26
SKU62,974,3,24,63,3,15,216.65,108,95,2,7,7.29,14,21.05,1.87,751,320.85,9/1/2023 0:00,9/29/2023 0:00,9/7/2023 0:00,Early,80.82,18.72,0,0,0.00,No Risk,95,15,0.16
SKU62,1004,3,24,63,3,26,375.53,110,38,2,7,7.29,14,21.05,1.87,751,320.85,10/1/2023 0:00,10/29/2023 0:00,10/7/2023 0:00,Early,80.82,11.62,0,0,0.00,No Risk,38,26,0.68
SKU62,1035,3,24,63,3,14,202.21,33,34,2,7,7.29,14,21.05,1.87,751,320.85,11/1/2023 0:00,11/29/2023 0:00,11/7/2023 0:00,Early,80.82,3.7,1,1,2.94,Low,34,14,0.41
SKU62,1065,3,24,63,3,21,303.31,86,67,2,7,7.29,14,21.05,1.87,751,320.85,12/1/2023 0:00,12/29/2023 0:00,12/7/2023 0:00,Early,80.82,4.68,0,0,0.00,No Risk,67,21,0.31
SKU62,1096,3,24,63,3,17,245.54,12,23,2,7,7.29,14,21.05,1.87,751,320.85,1/1/2024 0:00,1/29/2024 0:00,1/7/2024 0:00,Early,80.82,3.55,11,1,47.83,Medium,23,17,0.74
SKU62,1127,3,24,63,3,19,274.43,6,87,2,7,7.29,14,21.05,1.87,751,320.85,2/1/2024 0:00,2/29/2024 0:00,2/7/2024 0:00,Early,80.82,4.16,81,1,93.10,Critical,87,19,0.22
SKU62,1156,3,24,63,3,20,288.87,31,75,2,7,7.29,14,21.05,1.87,751,320.85,3/1/2024 0:00,3/29/2024 0:00,3/7/2024 0:00,Early,80.82,4.11,44,1,58.67,High,75,20,0.27
SKU62,1187,3,24,63,3,23,332.2,22,63,2,7,7.29,14,21.05,1.87,751,320.85,4/1/2024 0:00,4/29/2024 0:00,4/7/2024 0:00,Early,80.82,4.21,41,1,65.08,High,63,23,0.37
SKU62,1217,3,24,63,3,16,231.1,46,86,2,7,7.29,14,21.05,1.87,751,320.85,5/1/2024 0:00,5/29/2024 0:00,5/7/2024 0:00,Early,80.82,8.64,40,1,46.51,Medium,86,16,0.19
SKU62,1248,3,24,63,3,23,332.2,28,76,2,7,7.29,14,21.05,1.87,751,320.85,6/1/2024 0:00,6/29/2024 0:00,6/7/2024 0:00,Early,80.82,3.7,48,1,63.16,High,76,23,0.30
SKU62,1278,3,24,63,3,19,274.43,22,39,2,7,7.29,14,21.05,1.87,751,320.85,7/1/2024 0:00,7/29/2024 0:00,7/7/2024 0:00,Early,80.82,13.48,17,1,43.59,Medium,39,19,0.49
SKU62,1309,3,24,63,3,24,346.64,37,27,2,7,7.29,14,21.05,1.87,751,320.85,8/1/2024 0:00,8/29/2024 0:00,8/7/2024 0:00,Early,80.82,3.58,0,0,0.00,No Risk,27,24,0.89
SKU62,1340,3,24,63,3,22,317.76,126,63,2,7,7.29,14,21.05,1.87,751,320.85,9/1/2024 0:00,9/29/2024 0:00,9/7/2024 0:00,Early,80.82,24.06,0,0,0.00,No Risk,63,22,0.35
SKU62,1370,3,24,63,3,17,245.54,43,30,2,7,7.29,14,21.05,1.87,751,320.85,10/1/2024 0:00,10/29/2024 0:00,10/7/2024 0:00,Early,80.82,8.87,0,0,0.00,No Risk,30,17,0.57
SKU62,1401,3,24,63,3,14,202.21,4,62,2,7,7.29,14,21.05,1.87,751,320.85,11/1/2024 0:00,11/29/2024 0:00,11/7/2024 0:00,Early,80.82,6.02,58,1,93.55,Critical,62,14,0.23
SKU62,1431,3,24,63,3,16,231.1,39,92,2,7,7.29,14,21.05,1.87,751,320.85,12/1/2024 0:00,12/29/2024 0:00,12/7/2024 0:00,Early,80.82,10.87,53,1,57.61,High,92,16,0.17
SKU62,1462,3,24,63,3,27,389.97,138,25,2,7,7.29,14,21.05,1.87,751,320.85,1/1/2025 0:00,1/29/2025 0:00,1/7/2025 0:00,Early,80.82,3.87,0,0,0.00,No Risk,25,27,0.92
SKU62,1493,3,24,63,3,23,332.2,77,37,2,7,7.29,14,21.05,1.87,751,320.85,2/1/2025 0:00,3/1/2025 0:00,2/7/2025 0:00,Early,80.82,5.1,0,0,0.00,No Risk,37,23,0.62
SKU62,1521,3,24,63,3,21,303.31,105,13,2,7,7.29,14,21.05,1.87,751,320.85,3/1/2025 0:00,3/29/2025 0:00,3/7/2025 0:00,Early,80.82,3.66,0,0,0.00,No Risk,13,21,0.38
SKU63,1,1,25,64,1,24,415.31,129,64,19,4,2.46,10,20.08,3.63,736,687.29,1/1/2021 0:00,1/19/2021 0:00,1/7/2021 0:00,Early,5.51,3.48,0,0,0.00,No Risk,64,24,0.38
SKU63,32,1,25,64,1,23,398.01,48,24,19,4,2.46,10,20.08,3.63,736,687.29,2/1/2021 0:00,2/19/2021 0:00,2/7/2021 0:00,Early,5.51,9.44,0,0,0.00,No Risk,24,23,0.96
SKU63,60,1,25,64,1,25,432.62,122,73,19,4,2.46,10,20.08,3.63,736,687.29,3/1/2021 0:00,3/19/2021 0:00,3/7/2021 0:00,Early,5.51,3.48,0,0,0.00,No Risk,73,25,0.34
SKU63,91,1,25,64,1,22,380.7,34,74,19,4,2.46,10,20.08,3.63,736,687.29,4/1/2021 0:00,4/19/2021 0:00,4/7/2021 0:00,Early,5.51,5.87,40,1,54.05,High,74,22,0.30
